status,detail_url,detail_title,detail_date_iso,decree_number,attachment_url,output_file,original_filename,content_type,bytes,sha256,error
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-n-394-del-14112018,Decreto dirigenziale n. 394 del 14/11/2018,20181114,394,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2024-10/m_inf.AFC41FC.REGISTRO%20DECRETI%28R%29.0000394.14-11-2018.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20181114-Decreto n. 394 del 14-11-2018 - m_inf.AFC41FC.REGISTRO DECRETI(R).0000394.14-11-2018.pdf,m_inf.AFC41FC.REGISTRO DECRETI(R).0000394.14-11-2018.pdf,application/pdf,300913,699147c71992ce6997faa95d3d7904c4c7daebdc992795e7599f35a5a5d0a354,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-257-18-luglio-2019,decreto-dirigenziale-numero-257-18 luglio 2019,20190718,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2019-07/DD_257_18luglio2019.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20190718-decreto-dirigenziale-numero-257-18 luglio 2019 - DD_257_18luglio2019.pdf,DD_257_18luglio2019.pdf,application/pdf,302032,aec59496aa73d4a6bccec5e86e062f893794be4205d7cee1f91d10b36c0ad99c,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-270-del-26-luglio-2019,Decreto Dirigenziale numero 270 del 26 luglio 2019,20190726,umero,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2020-01/DD_270_26luglio2019_EnVES_EVO_1812.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20190726-Decreto numero 270 del 26 luglio 2019 - DD_270_26luglio2019_EnVES_EVO_1812.pdf,DD_270_26luglio2019_EnVES_EVO_1812.pdf,application/pdf,341759,cda924f7a6bdf1a96b3f52e4e9da43e184c68bf4fa45e218e3c75275479e259d,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-272-del-27072018,Decreto Dirigenziale numero 272 del 27/07/2018,20180727,umero,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2018-10/decreto%20dirigenziale%20numero%20272%20del%2027072018_projectk53800nuovauni_0.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20180727-Decreto numero 272 del 27-07-2018 - decreto dirigenziale numero 272 del 27072018_projectk53800nuovauni_0.pdf,decreto dirigenziale numero 272 del 27072018_projectk53800nuovauni_0.pdf,application/pdf,1959547,ea6305143a620fb4aef9cc0afb5e768b1373cbbbb59964d53a71cf63ae7945c5,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-295-del-07082018,Decreto dirigenziale numero 295 del 07/08/2018,20180807,umero,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2018-10/decreto%20dirigenziale%20numero%20295%20del%2007082018_projectK53700-R2.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20180807-Decreto numero 295 del 07-08-2018 - decreto dirigenziale numero 295 del 07082018_projectK53700-R2.pdf,decreto dirigenziale numero 295 del 07082018_projectK53700-R2.pdf,application/pdf,409589,2a3d380b1c2baf2e3c25adaa7e21bbb0de57e1a9dd5ee4efed337a3c3541c7e6,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-359-del-29-ottobre-2019,Decreto Dirigenziale numero 359 del 29 ottobre 2019,20191029,umero,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2019-11/sismcsmartDD_359_29102019.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20191029-Decreto numero 359 del 29 ottobre 2019 - sismcsmartDD_359_29102019.pdf,sismcsmartDD_359_29102019.pdf,application/pdf,372055,ab171048af4e48a076c4c61ef0e69a5714a0c09cafb8aa2794aefdc3bda3f1d4,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-103-del-1242019,Decreto dirigenziale protocollo 103 del 12/4/2019,20190412,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2019-10/Decreto%20Dirigenziale%20103_2019.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20190412-Decreto protocollo 103 del 12-4-2019 - Decreto Dirigenziale 103_2019.pdf,Decreto Dirigenziale 103_2019.pdf,application/pdf,308198,53e48f67bb2afb15a535ce740e0f7b2020ad2f9aa0fd451d75cb20bc4febc2f9,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-325-del-2792019,Decreto dirigenziale protocollo 325 del 27/9/2019,20190927,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2019-10/D.D.m3257sodi106.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20190927-Decreto protocollo 325 del 27-9-2019 - D.D.m3257sodi106.pdf,D.D.m3257sodi106.pdf,application/pdf,299786,81d158ee26118160738de27b3bae96d723f2c8f7e170e87f1ae0700a16297b48,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-242-del-05072018,Decreto Dirigenziale numero 242 del 05/07/2018,20180705,umero,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2020-11/M_DIP.SISTRA.REGISTRO%20DECRETI%28R%29.0000242.05-07-2018.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20180705-Decreto numero 242 del 05-07-2018 - M_DIP.SISTRA.REGISTRO DECRETI(R).0000242.05-07-2018.pdf,M_DIP.SISTRA.REGISTRO DECRETI(R).0000242.05-07-2018.pdf,application/pdf,343109,8e4784ff851411f1a674cb15d89587900e7f4c1979f84a6afd918d280dd3036a,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-1213-del-22022018,Decreto dirigenziale protocollo 1213 del 22/02/2018,20180222,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2018-02/decreto_dirigenziale_protocollo_1213_del_22-02-2018.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20180222-Decreto protocollo 1213 del 22-02-2018 - decreto_dirigenziale_protocollo_1213_del_22-02-2018.pdf,decreto_dirigenziale_protocollo_1213_del_22-02-2018.pdf,application/pdf,98118,c8fb72a61405601bf6c9050cdc8e3f5f0bc9c9be3c1bcfb6b7cfb9849b8df319,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-143-del-22052018,Decreto Dirigenziale protocollo 143 del 22/05/2018,20180522,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2018-06/decreto_dirigenziale_protocollo_143_22-05-2018.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20180522-Decreto protocollo 143 del 22-05-2018 - decreto_dirigenziale_protocollo_143_22-05-2018.pdf,decreto_dirigenziale_protocollo_143_22-05-2018.pdf,application/pdf,762124,2a3a4c605ece11ccfb78806b621d51649af9eaea6e213f0035c77662f5cff057,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-288-del-17012018,Decreto Dirigenziale protocollo 288 del 17/01/2018,20180117,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2018-01/decreto_ministeriale_protocollo_288_del_17-01-2018.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20180117-Decreto protocollo 288 del 17-01-2018 - decreto_ministeriale_protocollo_288_del_17-01-2018.pdf,decreto_ministeriale_protocollo_288_del_17-01-2018.pdf,application/pdf,90738,e68eab97d8ba99d8f281e7b2ffd3ff6617c443ae300edf5746b9709dca5c2e1c,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-442-del-24012018,Decreto Dirigenziale protocollo 442 del 24/01/2018,20180124,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2018-01/decreto_dirigenziale_protocollo_442_del_24-01-2018.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20180124-Decreto protocollo 442 del 24-01-2018 - decreto_dirigenziale_protocollo_442_del_24-01-2018.pdf,decreto_dirigenziale_protocollo_442_del_24-01-2018.pdf,application/pdf,90667,cc01a1e21d56b94c3453e520f141bd232c537a8c5f0c45c35a0736c396d718ee,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-4753-del-24072017,Decreto Dirigenziale protocollo 4753 del 24/07/2017,20170724,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-07/decreto_dirigenziale_protocollo_4753_del_24-07-2017.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170724-Decreto protocollo 4753 del 24-07-2017 - decreto_dirigenziale_protocollo_4753_del_24-07-2017.pdf,decreto_dirigenziale_protocollo_4753_del_24-07-2017.pdf,application/pdf,75067,16ee3f5e4fca18e3e1190ec291e8966ab88c8b95a15bad722a5d2bb21fecb6f7,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-5240-del-31082017,Decreto Dirigenziale protocollo 5240 del 31/08/2017,20170831,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-09/decreto_dirigenziale_protocollo_5240_del_31-08-2017.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170831-Decreto protocollo 5240 del 31-08-2017 - decreto_dirigenziale_protocollo_5240_del_31-08-2017.pdf,decreto_dirigenziale_protocollo_5240_del_31-08-2017.pdf,application/pdf,82682,8fadcf65236883440b750d5bcf5213f63fc941c06e4d99e5701386ecd7c34b66,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-5373-del-07092017,Decreto Dirigenziale protocollo 5373 del 07/09/2017,20170907,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-09/decreto_ministeriale_5373_del_07-09-2017.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170907-Decreto protocollo 5373 del 07-09-2017 - decreto_ministeriale_5373_del_07-09-2017.pdf,decreto_ministeriale_5373_del_07-09-2017.pdf,application/pdf,413134,9b18f96ab11f45fa382b30d8eb3771577282c79a51f2a8d2e6c6cb0f66b389e7,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-612-del-31012018,Decreto Dirigenziale protocollo 612 del 31/01/2018,20180131,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2018-01/decreto_ministeriale_protocollo_612_del_31-01-2018.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20180131-Decreto protocollo 612 del 31-01-2018 - decreto_ministeriale_protocollo_612_del_31-01-2018.pdf,decreto_ministeriale_protocollo_612_del_31-01-2018.pdf,application/pdf,75475,729746f0db67a4b88c412810b1baa0cbe95c20684499b5bef912b7cedad08a6e,
OK,https://www.mit.gov.it/normativa/decreto-ministeriale-protocollo-7723-del-11122017,Decreto Ministeriale protocollo 7723 del 11/12/2017,20171211,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-12/decreto_ministeriale_protocollo_7723_del_11-12-2017.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20171211-Decreto Ministeriale protocollo 7723 del 11-12-2017 - decreto_ministeriale_protocollo_7723_del_11-12-2017.pdf,decreto_ministeriale_protocollo_7723_del_11-12-2017.pdf,application/pdf,103109,07e7daa6d8b4c2cd90342569aa3adcdcfe2cce37876f15d21b4fed0fec7afea5,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-1549-del-17032017,Decreto Dirigenziale protocollo 1549 del 17/03/2017,20170317,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-03/decreto_dirigenziale_protocollo_1549_del_17-03-2017_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170317-Decreto protocollo 1549 del 17-03-2017 - decreto_dirigenziale_protocollo_1549_del_17-03-2017_1.pdf,decreto_dirigenziale_protocollo_1549_del_17-03-2017_1.pdf,application/pdf,91345,15c12b6c8ba518280039757a4bfc1f4e1847d4059680e67ea94116eb9f92999d,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-1550-del-17032017,Decreto Dirigenziale protocollo 1550 del 17/03/2017,20170317,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-03/decreto_dirigenziale_protocollo_1550_del%20_17-03-2017_0.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170317-Decreto protocollo 1550 del 17-03-2017 - decreto_dirigenziale_protocollo_1550_del _17-03-2017_0.pdf,decreto_dirigenziale_protocollo_1550_del _17-03-2017_0.pdf,application/pdf,96542,f88a6452b6afc23f82029fed60d70812f0e2d32a7d93f316181476741265eaa7,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-2030-del-07042017,Decreto Dirigenziale protocollo 2030 del 07/04/2017,20170407,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-04/decreto_dirigenziale_protocollo_2030_del_07-04-2017_0.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170407-Decreto protocollo 2030 del 07-04-2017 - decreto_dirigenziale_protocollo_2030_del_07-04-2017_0.pdf,decreto_dirigenziale_protocollo_2030_del_07-04-2017_0.pdf,application/pdf,77033,244f7d01206f19042bbab4856c57f0fff054c3c0ef93f7736599b108b9fd85fc,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-2752-del-12052017,Decreto Dirigenziale protocollo 2752 del 12/05/2017,20170512,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-05/decreto_dirigenziale_protocollo_2752_del_12-05-2017.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170512-Decreto protocollo 2752 del 12-05-2017 - decreto_dirigenziale_protocollo_2752_del_12-05-2017.pdf,decreto_dirigenziale_protocollo_2752_del_12-05-2017.pdf,application/pdf,96101,f87928414740d2bb44572c3d5a0da99193c9a7118880d1da8614e3fda99ce87f,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-3338-del-31052017,Decreto Dirigenziale protocollo 3338 del 31/05/2017,20170531,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-05/decreto_dirigenziale_protocollo_3338_del%2031-05-2017.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170531-Decreto protocollo 3338 del 31-05-2017 - decreto_dirigenziale_protocollo_3338_del 31-05-2017.pdf,decreto_dirigenziale_protocollo_3338_del 31-05-2017.pdf,application/pdf,88242,11080ec06539006c8c70128daa4671f1f9b557e4d466b0444db230b80ccb61e4,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-4018-del-21062017,Decreto Dirigenziale protocollo 4018 del 21/06/2017,20170621,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-06/decreto_dirigenziale_protocolli_4018_del_21-06-2017.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170621-Decreto protocollo 4018 del 21-06-2017 - decreto_dirigenziale_protocolli_4018_del_21-06-2017.pdf,decreto_dirigenziale_protocolli_4018_del_21-06-2017.pdf,application/pdf,76921,a7d4838f2cb6d41ead928f925b99c6ecfd99cf38661fab81807947b1c96c26b0,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-4020-del-21062017,Decreto Dirigenziale protocollo 4020 del 21/06/2017,20170621,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-06/decreto_dirigenziale_protocolli_4020_del_21-06-2017.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170621-Decreto protocollo 4020 del 21-06-2017 - decreto_dirigenziale_protocolli_4020_del_21-06-2017.pdf,decreto_dirigenziale_protocolli_4020_del_21-06-2017.pdf,application/pdf,90390,cdec04186ee1608cc503b75805a4dff51c20488ff4963a58b92829f5d89344dc,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-4630-del-19072017,Decreto Dirigenziale protocollo 4630 del 19/07/2017,20170719,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2017-07/decreto_dirigenziale_protocollo_4630_del_19-07-2017.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20170719-Decreto protocollo 4630 del 19-07-2017 - decreto_dirigenziale_protocollo_4630_del_19-07-2017.pdf,decreto_dirigenziale_protocollo_4630_del_19-07-2017.pdf,application/pdf,82153,470ca105354d01b8aa1d1a4ed3ad03b1318c9c1b7d8f4aaa2b06be4e6a6ea238,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-1384-del-07032016,Decreto dirigenziale protocollo 1384 del 07/03/2016,20160307,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-05/decreto_dirigenziale_protocollo_1384_del_07-03-2016.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20160307-Decreto protocollo 1384 del 07-03-2016 - decreto_dirigenziale_protocollo_1384_del_07-03-2016.pdf,decreto_dirigenziale_protocollo_1384_del_07-03-2016.pdf,application/pdf,153037,e4fa08c51ca104c7b9ee9065a7c1c632e2b709bb272d993e2507ba64d6b3ece3,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-1385-del-07032016,Decreto dirigenziale protocollo 1385 del 07/03/2016,20160307,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-05/decreto_dirigenziale_protocollo_1385_%20del_07-03-2016.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20160307-Decreto protocollo 1385 del 07-03-2016 - decreto_dirigenziale_protocollo_1385_ del_07-03-2016.pdf,decreto_dirigenziale_protocollo_1385_ del_07-03-2016.pdf,application/pdf,98353,0d275c369f50a46498605b7b1d158b0380c07c8e69a5b0336eb293cd087b7a3d,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-1594-del-14032016,Decreto dirigenziale protocollo 1594 del 14/03/2016,20160314,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-05/decreto_dirigenziale_protocollo_1594_del_14-03-2016.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20160314-Decreto protocollo 1594 del 14-03-2016 - decreto_dirigenziale_protocollo_1594_del_14-03-2016.pdf,decreto_dirigenziale_protocollo_1594_del_14-03-2016.pdf,application/pdf,96934,46740a7487229376d933f9f951b43dda0565c26014096a10a9bdff5db0dfd223,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-1673-del-16032016,Decreto Dirigenziale protocollo 1673 del 16/03/2016,20160316,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-05/decreto_dirigenziale_protocollo_1673_del_16-03-2016.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20160316-Decreto protocollo 1673 del 16-03-2016 - decreto_dirigenziale_protocollo_1673_del_16-03-2016.pdf,decreto_dirigenziale_protocollo_1673_del_16-03-2016.pdf,application/pdf,113961,7d9a0d3397e020ea2e1c9801bbb3d5e4dcbd0606a0241fdf9fddbed5a0da8926,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-2800-del-13052016,Decreto Dirigenziale protocollo 2800 del 13/05/2016,20160513,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-05/decreto_dirigenziale_protocollo_2800_13-05-2016.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20160513-Decreto protocollo 2800 del 13-05-2016 - decreto_dirigenziale_protocollo_2800_13-05-2016.pdf,decreto_dirigenziale_protocollo_2800_13-05-2016.pdf,application/pdf,85569,f90b5150c4d508b1da5f75f734e52c01c13aa60216a7e77829653f4c26e46dd3,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-3193-del-01072015,Decreto Dirigenziale numero 3193 del 01/07/2015,20150701,umero,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-02/Decreto_Dirigenziale_numero_3193_01-07-2015_all_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20150701-Decreto numero 3193 del 01-07-2015 - Decreto_Dirigenziale_numero_3193_01-07-2015_all_1.pdf,Decreto_Dirigenziale_numero_3193_01-07-2015_all_1.pdf,application/pdf,33217,0e260ea876e2793cea6da0dc358e882835650d714b3e01b97536d9d2be7195ea,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-3299-del-06072015,Decreto Dirigenziale numero 3299 del 06/07/2015,20150706,umero,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-02/Decreto_Dirigenziale_numero_3299_06-07-2015_all_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20150706-Decreto numero 3299 del 06-07-2015 - Decreto_Dirigenziale_numero_3299_06-07-2015_all_1.pdf,Decreto_Dirigenziale_numero_3299_06-07-2015_all_1.pdf,application/pdf,17639,18a68f762917d29f7c763044c71eb7ae9f2ccf4d5a8ec999d299f008c1e10a47,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-5546-del-26102015,Decreto Dirigenziale numero 5546 del 26/10/2015,20151026,umero,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-02/Decreto_Dirigenziale_numero_5546_26-10-2015_all_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20151026-Decreto numero 5546 del 26-10-2015 - Decreto_Dirigenziale_numero_5546_26-10-2015_all_1.pdf,Decreto_Dirigenziale_numero_5546_26-10-2015_all_1.pdf,application/pdf,29016,9c922c1fef65a19b13656554c2833081b90d98ba69444fbd95b9c4874a3179a4,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-numero-6099-del-18112015,Decreto Dirigenziale numero 6099 del 18/11/2015,20151118,umero,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-02/Decreto_Dirigenziale_numero_6099_18-11-2015_all_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20151118-Decreto numero 6099 del 18-11-2015 - Decreto_Dirigenziale_numero_6099_18-11-2015_all_1.pdf,Decreto_Dirigenziale_numero_6099_18-11-2015_all_1.pdf,application/pdf,38136,66d69733172c3ffabba5971fa6cba8f0e6b66afba174f7a783d070d7c2960d69,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-1123-del-17032015,Decreto Dirigenziale protocollo 1123 del 17/03/2015,20150317,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-02/Decreto_Dirigenziale_protocollo_1123_17-03-2015_all_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20150317-Decreto protocollo 1123 del 17-03-2015 - Decreto_Dirigenziale_protocollo_1123_17-03-2015_all_1.pdf,Decreto_Dirigenziale_protocollo_1123_17-03-2015_all_1.pdf,application/pdf,39812,d0ade201d02041bcddcb89cf9381be00912e021bea92b7200d8845f825d1ab18,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-1402-del-31032015,Decreto Dirigenziale protocollo 1402 del 31/03/2015,20150331,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-02/Decreto_Dirigenziale_protocollo_1402_31-03-2015_all_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20150331-Decreto protocollo 1402 del 31-03-2015 - Decreto_Dirigenziale_protocollo_1402_31-03-2015_all_1.pdf,Decreto_Dirigenziale_protocollo_1402_31-03-2015_all_1.pdf,application/pdf,27920,2210199111d0534818f8389db6805b6eb57ad19fb0dd7dfeb5b5ffd46b876a18,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-2404-del-25052015,Decreto Dirigenziale protocollo 2404 del 25/05/2015,20150525,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-02/Decreto_Dirigenziale_protocollo_2404_25-05-2015_all_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20150525-Decreto protocollo 2404 del 25-05-2015 - Decreto_Dirigenziale_protocollo_2404_25-05-2015_all_1.pdf,Decreto_Dirigenziale_protocollo_2404_25-05-2015_all_1.pdf,application/pdf,29116,4d403a945d0b46e20dc5cfc6d4283d276e8e507692079366b73a56e900a28ff0,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-2405-del-25052015,Decreto Dirigenziale protocollo 2405 del 25/05/2015,20150525,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-02/Decreto_Dirigenziale_protocollo_2405_25-05-2015_all_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20150525-Decreto protocollo 2405 del 25-05-2015 - Decreto_Dirigenziale_protocollo_2405_25-05-2015_all_1.pdf,Decreto_Dirigenziale_protocollo_2405_25-05-2015_all_1.pdf,application/pdf,29329,a015581630959462c7b2a504ab5ee7504a8ea3cf74772d0a09f35138750fc94d,
OK,https://www.mit.gov.it/normativa/decreto-dirigenziale-protocollo-257-del-19012016,Decreto Dirigenziale protocollo 257 del 19/01/2016,20160119,,https://www.mit.gov.it/nfsmitgov/files/media/normativa/2016-02/Decreto_Dirigenziale_protocollo_257_19-01-2016_all_1.pdf,C:\Users\lanceschi\OneDrive - ENGINE\3-PRODOTTI\Engine sales copilot\DEV\decreti_pipeline\download_mit\20160119-Decreto protocollo 257 del 19-01-2016 - Decreto_Dirigenziale_protocollo_257_19-01-2016_all_1.pdf,Decreto_Dirigenziale_protocollo_257_19-01-2016_all_1.pdf,application/pdf,36634,998c7fdaef28245a74f933c3545e04b1d19b72c9f57130ec36ffd1cb3de7cee6,
